NPs ID,NP_Class,INPs_Core,Targeting Strategy,Shape,Size (nm),Size_Category,Zeta Potential (mv),Zeta_Category,Responsive release,Tumor Cell,Tumor Site,Tumor Size ( mm³),Administration Dosages (mg/kg),Organ or tissue,Time point (h),Biodistribution (%ID),Tumor_%ID,Liver_%ID,Selectivity_Index,Targeting_Efficiency,Shell Type,MW Shell,HAS_PEG,Spleen_%ID
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Spleen,72.0,0.02,1.05,0.23,4.2,Exceptional,No Stealth Effect,Not Exist,No,0.02
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Lungs,72.0,0.01,1.05,0.23,4.2,Exceptional,No Stealth Effect,Not Exist,No,0.02
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Kidneys,4.0,0.04,1.02,0.16,6.375,Exceptional,No Stealth Effect,Not Exist,No,0.0
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Kidneys,24.0,0.03,0.9,0.14,5.999999999999999,Exceptional,No Stealth Effect,Not Exist,No,0.01
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Kidneys,72.0,0.04,1.05,0.23,4.2,Exceptional,No Stealth Effect,Not Exist,No,0.02
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Blood,4.0,0.496,1.02,0.16,6.375,Exceptional,No Stealth Effect,Not Exist,No,0.0
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Blood,24.0,0.178,0.9,0.14,5.999999999999999,Exceptional,No Stealth Effect,Not Exist,No,0.01
INPs-P28,Inorganic,Gold,Passive,Spherical,2.7,Small,-16.8,Negative,No,B16 cell ,Skin,4130.0,3.36,Blood,72.0,0.039,1.05,0.23,4.2,Exceptional,No Stealth Effect,Not Exist,No,0.02
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Tumor,1.0,0.7,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Tumor,12.0,2.28,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Tumor,24.0,4.67,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Heart,1.0,1.6606,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Heart,12.0,1.2158,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Heart,24.0,1.1565,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Liver,1.0,19.99,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Liver,12.0,21.74,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Liver,24.0,31.85,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Spleen,1.0,1.96,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Spleen,12.0,2.54,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Spleen,24.0,3.28,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Lungs,1.0,1.4,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Lungs,12.0,1.09,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Lungs,24.0,1.62,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Kidneys,1.0,3.05,0.7,19.99,0.0318906605922551,Poor,PEG,Unknown,Yes,1.96
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Kidneys,12.0,2.64,2.28,21.74,0.0939044481054365,Moderate,PEG,Unknown,Yes,2.54
INPs-P29,Inorganic,Gold,Active,Rod,51.6,Optimal Range,3.0,Near Neutral,Heat,SCC-7 cell,Skin,100.0,1.64,Kidneys,24.0,1.99,4.67,31.85,0.1329348135496726,Moderately High,PEG,Unknown,Yes,3.28
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Tumor,1.0,0.69,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Tumor,3.0,1.15,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Tumor,24.0,1.32,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Heart,1.0,0.2929,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Heart,3.0,0.2846,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Heart,24.0,0.2449,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Liver,1.0,3.95,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Liver,3.0,4.13,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Liver,24.0,2.55,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Spleen,1.0,0.21,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Spleen,3.0,0.21,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Spleen,24.0,0.18,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Lungs,1.0,0.18,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Lungs,3.0,0.22,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Lungs,24.0,0.13,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Kidneys,1.0,0.64,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Kidneys,3.0,1.29,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Kidneys,24.0,0.84,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Brain,1.0,0.1624606499999999,0.69,3.95,0.1658653846153846,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Brain,3.0,0.26845335,1.15,4.13,0.2649769585253456,Moderately High,PEG,5000,Yes,0.21
INPs-P30,Inorganic,Iron,Passive,Spherical,22.0,Optimal Range,-25.9,Negative,No,EAC cell ,Breast,450.0,10.0,Brain,24.0,0.2455662,1.32,2.55,0.4835164835164835,Moderately High,PEG,5000,Yes,0.18
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Tumor,6.0,7.02,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Tumor,24.0,10.53,10.53,0.0,0.1787472415549142,Moderately High,PEG,5000,Yes,58.91
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Tumor,72.0,4.68,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Heart,6.0,5.1866,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Heart,24.0,4.5383,10.53,0.0,0.1787472415549142,Moderately High,PEG,5000,Yes,58.91
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Heart,72.0,2.5933,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Liver,6.0,83.95,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Liver,72.0,49.38,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Spleen,6.0,47.02,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Spleen,24.0,58.91,10.53,0.0,0.1787472415549142,Moderately High,PEG,5000,Yes,58.91
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Spleen,72.0,8.78,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Lungs,6.0,2.53,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Lungs,24.0,1.9,10.53,0.0,0.1787472415549142,Moderately High,PEG,5000,Yes,58.91
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Lungs,72.0,1.9,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Kidneys,6.0,5.34,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Kidneys,24.0,5.34,10.53,0.0,0.1787472415549142,Moderately High,PEG,5000,Yes,58.91
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Kidneys,72.0,4.01,4.68,49.38,0.0804676753782668,Moderate,PEG,5000,Yes,8.78
INPs-P31,Inorganic,Gold,Passive,Others,50.0,Optimal Range,-9.2,Near Neutral,No,DU145 cell,Prostate,180.0,4.1,Blood,6.0,0.138,7.02,83.95,0.0536000610826906,Moderate,PEG,5000,Yes,47.02
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Tumor,6.0,4.2,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Tumor,24.0,4.8,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Tumor,72.0,4.2,4.2,0.0,0.0441779741243294,Poor,PEG,5000,Yes,95.07
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Heart,6.0,2.3259,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Heart,24.0,1.6613,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Heart,72.0,1.3291,4.2,0.0,0.0441779741243294,Poor,PEG,5000,Yes,95.07
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Liver,6.0,68.33,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Liver,24.0,93.64,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Spleen,6.0,36.01,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Spleen,24.0,47.93,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Spleen,72.0,95.07,4.2,0.0,0.0441779741243294,Poor,PEG,5000,Yes,95.07
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Lungs,6.0,1.62,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Lungs,24.0,0.97,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Lungs,72.0,0.97,4.2,0.0,0.0441779741243294,Poor,PEG,5000,Yes,95.07
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Kidneys,6.0,2.05,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Kidneys,24.0,4.11,4.8,93.64,0.0339054884509429,Poor,PEG,5000,Yes,47.93
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Kidneys,72.0,2.05,4.2,0.0,0.0441779741243294,Poor,PEG,5000,Yes,95.07
INPs-P32,Inorganic,Gold,Passive,Rod,60.0,Optimal Range,-11.0,Negative,No,DU145 cell,Prostate,180.0,8.0,Blood,6.0,0.205,4.2,68.33,0.0402530189764232,Poor,PEG,5000,Yes,36.01
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Tumor,1.0,2.15,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Tumor,3.0,1.34,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Tumor,15.0,4.16,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Tumor,24.0,6.69,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Tumor,168.0,8.68,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Liver,1.0,13.57,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Liver,3.0,13.57,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Liver,15.0,18.27,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Liver,24.0,20.63,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Liver,168.0,27.5,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Spleen,1.0,1.06,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Spleen,3.0,1.48,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Spleen,15.0,2.03,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Spleen,24.0,2.67,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Spleen,168.0,4.6,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Lungs,1.0,1.63,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Lungs,3.0,1.83,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Lungs,15.0,1.25,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Lungs,24.0,1.39,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Lungs,168.0,0.3,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Kidneys,1.0,2.06,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Kidneys,3.0,2.4,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Kidneys,15.0,1.47,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Kidneys,24.0,1.47,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Kidneys,168.0,0.39,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Serum,1.0,0.109,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Serum,3.0,0.121,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Serum,15.0,0.071,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Serum,24.0,0.066,6.69,20.63,0.2871244635193133,Moderately High,No Stealth Effect,3274,No,2.67
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Serum,168.0,0.008,8.68,27.5,0.270404984423676,Moderately High,No Stealth Effect,3274,No,4.6
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Brain,1.0,0.0530365,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Brain,3.0,0.0530365,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Skin,1.0,0.1716916,2.15,13.57,0.1469583048530416,Moderately High,No Stealth Effect,3274,No,1.06
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Skin,3.0,5.9699748,1.34,13.57,0.0890365448504983,Moderate,No Stealth Effect,3274,No,1.48
INPs-P33,Inorganic,Gold,Passive,Spherical,4.5,Small,,,No,B78H1 cell,Skin,400.0,1.73,Skin,15.0,15.804167700000004,4.16,18.27,0.2049261083743842,Moderately High,No Stealth Effect,3274,No,2.03
