Fact_ID,NP_Key,Tumor_Key,Time_Key,Targeting_Key,Organ_Key,Administration_Key,Efficiency_Key,Biodistribution (%ID),Tumor_%ID,Liver_%ID,Spleen_%ID,Selectivity_Index
1533,57,31,18,1,4,31,2,0.3051,0.79,21.53,1.16,0.0348171000440722
1534,57,31,23,1,4,31,2,0.1294,0.63,22.84,1.52,0.0258620689655172
1535,57,31,7,1,7,31,3,8.64,0.49,8.64,0.45,0.0539053905390539
1536,57,31,9,1,7,31,2,14.72,0.68,14.72,0.78,0.0438709677419354
1537,57,31,13,1,7,31,2,18.98,0.91,18.98,0.99,0.0455683525287931
1538,57,31,16,1,7,31,2,18.91,0.88,18.91,1.01,0.0441767068273092
1539,57,31,18,1,7,31,2,21.53,0.79,21.53,1.16,0.0348171000440722
1540,57,31,23,1,7,31,2,22.84,0.63,22.84,1.52,0.0258620689655172
1541,57,31,7,1,15,31,3,0.45,0.49,8.64,0.45,0.0539053905390539
1542,57,31,9,1,15,31,2,0.78,0.68,14.72,0.78,0.0438709677419354
1543,57,31,13,1,15,31,2,0.99,0.91,18.98,0.99,0.0455683525287931
1544,57,31,16,1,15,31,2,1.01,0.88,18.91,1.01,0.0441767068273092
1545,57,31,18,1,15,31,2,1.16,0.79,21.53,1.16,0.0348171000440722
1546,57,31,23,1,15,31,2,1.52,0.63,22.84,1.52,0.0258620689655172
1547,57,31,7,1,6,31,3,2.67,0.49,8.64,0.45,0.0539053905390539
1548,57,31,9,1,6,31,2,2.35,0.68,14.72,0.78,0.0438709677419354
1549,57,31,13,1,6,31,2,1.58,0.91,18.98,0.99,0.0455683525287931
1550,57,31,16,1,6,31,2,1.02,0.88,18.91,1.01,0.0441767068273092
1551,57,31,18,1,6,31,2,0.85,0.79,21.53,1.16,0.0348171000440722
1552,57,31,23,1,6,31,2,0.34,0.63,22.84,1.52,0.0258620689655172
1553,57,31,7,1,11,31,3,32.747,0.49,8.64,0.45,0.0539053905390539
1554,57,31,9,1,11,31,2,22.226,0.68,14.72,0.78,0.0438709677419354
1555,57,31,13,1,11,31,2,13.385,0.91,18.98,0.99,0.0455683525287931
1556,57,31,16,1,11,31,2,8.394,0.88,18.91,1.01,0.0441767068273092
1557,57,31,18,1,11,31,2,6.41,0.79,21.53,1.16,0.0348171000440722
1558,57,31,23,1,11,31,2,3.508,0.63,22.84,1.52,0.0258620689655172
1559,58,32,7,2,17,31,3,0.57,0.57,8.23,0.95,0.0620915032679738
1560,58,32,9,2,17,31,3,0.74,0.74,9.17,1.07,0.072265625
1561,58,32,13,2,17,31,3,0.88,0.88,10.02,1.23,0.0782222222222222
1562,58,32,16,2,17,31,3,1.01,1.01,10.44,1.35,0.0856658184902459
1563,58,32,18,2,17,31,3,1.05,1.05,10.95,1.48,0.0844730490748189
1564,58,32,23,2,17,31,3,1.25,1.25,12.39,1.69,0.088778409090909
1565,58,32,24,2,17,31,3,1.2,1.2,11.63,1.6,0.0907029478458049
1566,58,32,7,2,4,31,3,0.8226,0.57,8.23,0.95,0.0620915032679738
1567,58,32,9,2,4,31,3,0.6438,0.74,9.17,1.07,0.072265625
1568,58,32,13,2,4,31,3,0.5424,0.88,10.02,1.23,0.0782222222222222
1569,58,32,16,2,4,31,3,0.4828,1.01,10.44,1.35,0.0856658184902459
1570,58,32,18,2,4,31,3,0.3636,1.05,10.95,1.48,0.0844730490748189
1571,58,32,23,2,4,31,3,0.1669,1.25,12.39,1.69,0.088778409090909
1572,58,32,24,2,4,31,3,0.0417,1.2,11.63,1.6,0.0907029478458049
1573,58,32,7,2,7,31,3,8.23,0.57,8.23,0.95,0.0620915032679738
1574,58,32,9,2,7,31,3,9.17,0.74,9.17,1.07,0.072265625
1575,58,32,13,2,7,31,3,10.02,0.88,10.02,1.23,0.0782222222222222
1576,58,32,16,2,7,31,3,10.44,1.01,10.44,1.35,0.0856658184902459
1577,58,32,18,2,7,31,3,10.95,1.05,10.95,1.48,0.0844730490748189
1578,58,32,23,2,7,31,3,12.39,1.25,12.39,1.69,0.088778409090909
1579,58,32,24,2,7,31,3,11.63,1.2,11.63,1.6,0.0907029478458049
1580,58,32,7,2,15,31,3,0.95,0.57,8.23,0.95,0.0620915032679738
1581,58,32,9,2,15,31,3,1.07,0.74,9.17,1.07,0.072265625
1582,58,32,13,2,15,31,3,1.23,0.88,10.02,1.23,0.0782222222222222
1583,58,32,16,2,15,31,3,1.35,1.01,10.44,1.35,0.0856658184902459
1584,58,32,18,2,15,31,3,1.48,1.05,10.95,1.48,0.0844730490748189
1585,58,32,23,2,15,31,3,1.69,1.25,12.39,1.69,0.088778409090909
1586,58,32,24,2,15,31,3,1.6,1.2,11.63,1.6,0.0907029478458049
1587,58,32,7,2,6,31,3,4.06,0.57,8.23,0.95,0.0620915032679738
1588,58,32,9,2,6,31,3,3.28,0.74,9.17,1.07,0.072265625
1589,58,32,13,2,6,31,3,2.1,0.88,10.02,1.23,0.0782222222222222
1590,58,32,16,2,6,31,3,1.62,1.01,10.44,1.35,0.0856658184902459
1591,58,32,18,2,6,31,3,1.34,1.05,10.95,1.48,0.0844730490748189
1592,58,32,23,2,6,31,3,0.55,1.25,12.39,1.69,0.088778409090909
1593,58,32,24,2,6,31,3,0.09,1.2,11.63,1.6,0.0907029478458049
1594,58,32,7,2,1,31,3,85.592,0.57,8.23,0.95,0.0620915032679738
1595,58,32,9,2,1,31,3,61.028,0.74,9.17,1.07,0.072265625
1596,58,32,13,2,1,31,3,52.925,0.88,10.02,1.23,0.0782222222222222
1597,58,32,16,2,1,31,3,47.101,1.01,10.44,1.35,0.0856658184902459
1598,58,32,18,2,1,31,3,35.199,1.05,10.95,1.48,0.0844730490748189
1599,58,32,23,2,1,31,3,16.966,1.25,12.39,1.69,0.088778409090909
1600,58,32,24,2,1,31,3,3.545,1.2,11.63,1.6,0.0907029478458049
1601,59,33,3,2,17,38,5,2.4,2.4,4.27,0.34,0.5206073752711498
1602,59,33,7,2,17,38,5,4.46,4.46,2.16,0.24,1.858333333333333
1603,59,33,11,2,17,38,6,3.98,3.98,1.4,0.12,2.6184210526315788
1604,59,33,16,2,17,38,6,5.49,5.49,0.7,0.06,7.223684210526316
1605,59,33,23,2,17,38,5,0.14,0.14,0.22,0.01,0.6086956521739131
1606,59,33,28,2,17,38,5,0.17,0.17,0.1,0.05,1.1333333333333333
1607,59,33,3,2,4,38,5,0.4824,2.4,4.27,0.34,0.5206073752711498
1608,59,33,7,2,4,38,5,0.2307,4.46,2.16,0.24,1.858333333333333
1609,59,33,11,2,4,38,6,0.1337,3.98,1.4,0.12,2.6184210526315788
1610,59,33,16,2,4,38,6,0.0734,5.49,0.7,0.06,7.223684210526316
1611,59,33,23,2,4,38,5,0.0105,0.14,0.22,0.01,0.6086956521739131
1612,59,33,28,2,4,38,5,0.0105,0.17,0.1,0.05,1.1333333333333333
1613,59,33,3,2,7,38,5,4.27,2.4,4.27,0.34,0.5206073752711498
1614,59,33,7,2,7,38,5,2.16,4.46,2.16,0.24,1.858333333333333
1615,59,33,11,2,7,38,6,1.4,3.98,1.4,0.12,2.6184210526315788
1616,59,33,16,2,7,38,6,0.7,5.49,0.7,0.06,7.223684210526316
1617,59,33,23,2,7,38,5,0.22,0.14,0.22,0.01,0.6086956521739131
1618,59,33,28,2,7,38,5,0.1,0.17,0.1,0.05,1.1333333333333333
1619,59,33,3,2,15,38,5,0.34,2.4,4.27,0.34,0.5206073752711498
1620,59,33,7,2,15,38,5,0.24,4.46,2.16,0.24,1.858333333333333
1621,59,33,11,2,15,38,6,0.12,3.98,1.4,0.12,2.6184210526315788
1622,59,33,16,2,15,38,6,0.06,5.49,0.7,0.06,7.223684210526316
1623,59,33,23,2,15,38,5,0.01,0.14,0.22,0.01,0.6086956521739131
1624,59,33,28,2,15,38,5,0.05,0.17,0.1,0.05,1.1333333333333333
1625,59,33,3,2,8,38,5,0.9,2.4,4.27,0.34,0.5206073752711498
1626,59,33,7,2,8,38,5,0.37,4.46,2.16,0.24,1.858333333333333
1627,59,33,11,2,8,38,6,0.25,3.98,1.4,0.12,2.6184210526315788
1628,59,33,16,2,8,38,6,0.11,5.49,0.7,0.06,7.223684210526316
1629,59,33,23,2,8,38,5,0.02,0.14,0.22,0.01,0.6086956521739131
1630,59,33,28,2,8,38,5,0.01,0.17,0.1,0.05,1.1333333333333333
1631,59,33,3,2,6,38,5,4.37,2.4,4.27,0.34,0.5206073752711498
1632,59,33,7,2,6,38,5,2.35,4.46,2.16,0.24,1.858333333333333
1633,59,33,11,2,6,38,6,1.07,3.98,1.4,0.12,2.6184210526315788
1634,59,33,16,2,6,38,6,0.73,5.49,0.7,0.06,7.223684210526316
1635,59,33,23,2,6,38,5,0.31,0.14,0.22,0.01,0.6086956521739131
1636,59,33,28,2,6,38,5,0.16,0.17,0.1,0.05,1.1333333333333333
1637,59,33,3,2,1,38,5,16.207,2.4,4.27,0.34,0.5206073752711498
1638,59,33,7,2,1,38,5,6.395,4.46,2.16,0.24,1.858333333333333
1639,59,33,11,2,1,38,6,2.536,3.98,1.4,0.12,2.6184210526315788
1640,59,33,16,2,1,38,6,1.801,5.49,0.7,0.06,7.223684210526316
1641,59,33,23,2,1,38,5,0.147,0.14,0.22,0.01,0.6086956521739131
1642,59,33,28,2,1,38,5,0.074,0.17,0.1,0.05,1.1333333333333333
1643,60,33,7,2,17,37,4,0.340305,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1644,60,33,11,2,17,37,6,0.903756,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1645,60,33,16,2,17,37,5,0.64764,0.64764,0.34723701,0.0656764499999999,1.5684642491431495
1646,60,33,23,2,17,37,5,0.340305,0.340305,0.34723701,0.0349429499999999,0.8904313036193735
1647,60,33,7,2,1,37,4,2.8557102,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1648,60,33,11,2,1,37,6,0.9194703,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1649,60,33,16,2,1,37,5,0.4892012999999999,0.64764,0.34723701,0.0656764499999999,1.5684642491431495
1650,60,33,7,2,4,37,4,0.13773,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1651,60,33,11,2,4,37,6,0.0499185,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1652,60,33,7,2,8,37,4,0.16903515,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1653,60,33,11,2,8,37,6,0.04617177,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1654,60,33,7,2,7,37,4,0.7891435800000002,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1655,60,33,11,2,7,37,6,0.34723701,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1656,60,33,16,2,7,37,5,0.34723701,0.64764,0.34723701,0.0656764499999999,1.5684642491431495
1657,60,33,23,2,7,37,5,0.34723701,0.340305,0.34723701,0.0349429499999999,0.8904313036193735
1658,60,33,28,2,7,37,1,0.34723701,0.0,0.34723701,0.0503096999999999,0.0
1659,60,33,7,2,15,37,4,0.1271445,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1660,60,33,11,2,15,37,6,0.0964109999999999,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1661,60,33,16,2,15,37,5,0.0656764499999999,0.64764,0.34723701,0.0656764499999999,1.5684642491431495
1662,60,33,23,2,15,37,5,0.0349429499999999,0.340305,0.34723701,0.0349429499999999,0.8904313036193735
1663,60,33,28,2,15,37,1,0.0503096999999999,0.0,0.34723701,0.0503096999999999,0.0
1664,60,33,7,2,6,37,4,7.193448180000001,0.340305,0.7891435800000002,0.1271445,0.3713952057523219
1665,60,33,11,2,6,37,6,15.17335614,0.903756,0.34723701,0.0964109999999999,2.0371014399456007
1666,60,33,16,2,6,37,5,10.78623942,0.64764,0.34723701,0.0656764499999999,1.5684642491431495
1667,60,33,23,2,6,37,5,11.07952983,0.340305,0.34723701,0.0349429499999999,0.8904313036193735
1668,60,33,28,2,6,37,1,3.09962187,0.0,0.34723701,0.0503096999999999,0.0
1669,61,33,3,2,17,37,4,2.77,2.77,10.6,0.37,0.2525068368277119
1670,61,33,7,2,17,37,5,6.19,6.19,8.17,0.33,0.7282352941176471
1671,61,33,11,2,17,37,5,7.33,7.33,7.02,0.29,1.0027359781121752
1672,61,33,16,2,17,37,5,7.33,7.33,6.64,0.25,1.0638606676342526
1673,61,33,23,2,17,37,5,4.88,4.88,4.85,0.26,0.954990215264188
1674,61,33,28,2,17,37,4,1.14,1.14,2.81,0.38,0.3573667711598746
1675,61,33,3,2,4,37,4,1.3953,2.77,10.6,0.37,0.2525068368277119
1676,61,33,7,2,4,37,5,1.3837,6.19,8.17,0.33,0.7282352941176471
1677,61,33,11,2,4,37,5,1.2558,7.33,7.02,0.29,1.0027359781121752
1678,61,33,16,2,4,37,5,0.8023,7.33,6.64,0.25,1.0638606676342526
1679,61,33,23,2,4,37,5,0.3256,4.88,4.85,0.26,0.954990215264188
1680,61,33,28,2,4,37,4,0.1977,1.14,2.81,0.38,0.3573667711598746
1681,61,33,3,2,7,37,4,10.6,2.77,10.6,0.37,0.2525068368277119
1682,61,33,7,2,7,37,5,8.17,6.19,8.17,0.33,0.7282352941176471
1683,61,33,11,2,7,37,5,7.02,7.33,7.02,0.29,1.0027359781121752
1684,61,33,16,2,7,37,5,6.64,7.33,6.64,0.25,1.0638606676342526
1685,61,33,23,2,7,37,5,4.85,4.88,4.85,0.26,0.954990215264188
1686,61,33,28,2,7,37,4,2.81,1.14,2.81,0.38,0.3573667711598746
1687,61,33,3,2,15,37,4,0.37,2.77,10.6,0.37,0.2525068368277119
1688,61,33,7,2,15,37,5,0.33,6.19,8.17,0.33,0.7282352941176471
1689,61,33,11,2,15,37,5,0.29,7.33,7.02,0.29,1.0027359781121752
1690,61,33,16,2,15,37,5,0.25,7.33,6.64,0.25,1.0638606676342526
1691,61,33,23,2,15,37,5,0.26,4.88,4.85,0.26,0.954990215264188
1692,61,33,28,2,15,37,4,0.38,1.14,2.81,0.38,0.3573667711598746
1693,61,33,3,2,8,37,4,2.75,2.77,10.6,0.37,0.2525068368277119
1694,61,33,7,2,8,37,5,2.0,6.19,8.17,0.33,0.7282352941176471
1695,61,33,11,2,8,37,5,1.94,7.33,7.02,0.29,1.0027359781121752
1696,61,33,16,2,8,37,5,1.22,7.33,6.64,0.25,1.0638606676342526
1697,61,33,23,2,8,37,5,0.68,4.88,4.85,0.26,0.954990215264188
1698,61,33,28,2,8,37,4,0.19,1.14,2.81,0.38,0.3573667711598746
1699,61,33,3,2,6,37,4,8.7,2.77,10.6,0.37,0.2525068368277119
1700,61,33,7,2,6,37,5,5.28,6.19,8.17,0.33,0.7282352941176471
1701,61,33,11,2,6,37,5,4.78,7.33,7.02,0.29,1.0027359781121752
1702,61,33,16,2,6,37,5,3.88,7.33,6.64,0.25,1.0638606676342526
1703,61,33,23,2,6,37,5,2.37,4.88,4.85,0.26,0.954990215264188
1704,61,33,28,2,6,37,4,1.28,1.14,2.81,0.38,0.3573667711598746
1705,61,33,3,2,1,37,4,57.89,2.77,10.6,0.37,0.2525068368277119
1706,61,33,7,2,1,37,5,45.493,6.19,8.17,0.33,0.7282352941176471
1707,61,33,11,2,1,37,5,39.807,7.33,7.02,0.29,1.0027359781121752
1708,61,33,16,2,1,37,5,29.116,7.33,6.64,0.25,1.0638606676342526
1709,61,33,23,2,1,37,5,13.989,4.88,4.85,0.26,0.954990215264188
1710,61,33,28,2,1,37,4,3.071,1.14,2.81,0.38,0.3573667711598746
1711,61,33,3,2,3,37,4,0.6741108,2.77,10.6,0.37,0.2525068368277119
1712,61,33,7,2,3,37,5,0.6304122,6.19,8.17,0.33,0.7282352941176471
1713,61,33,11,2,3,37,5,0.3536676,7.33,7.02,0.29,1.0027359781121752
1714,61,33,16,2,3,37,5,0.2735568,7.33,6.64,0.25,1.0638606676342526
1715,61,33,23,2,3,37,5,0.14975235,4.88,4.85,0.26,0.954990215264188
1716,62,34,3,2,17,37,3,0.04,0.04,0.56,0.02,0.0689655172413793
1717,62,34,6,2,17,37,4,0.07,0.07,0.43,0.01,0.1590909090909091
1718,62,34,9,2,17,37,4,0.06,0.06,0.38,0.01,0.1538461538461538
1719,62,34,11,2,17,37,4,0.06,0.06,0.27,0.01,0.2142857142857142
1720,62,34,13,2,17,37,4,0.05,0.05,0.21,0.01,0.2272727272727273
1721,62,34,14,2,17,37,4,0.04,0.04,0.16,0.0,0.25
1722,62,34,17,2,17,37,5,0.02,0.02,0.03,0.0,0.6666666666666667
1723,62,34,20,2,17,37,5,0.02,0.02,0.02,0.0,1.0
1724,62,34,23,2,17,37,5,0.01,0.01,0.01,0.0,1.0
1725,62,34,3,2,4,37,3,0.0228,0.04,0.56,0.02,0.0689655172413793
1726,62,34,6,2,4,37,4,0.0101,0.07,0.43,0.01,0.1590909090909091
1727,62,34,9,2,4,37,4,0.0061,0.06,0.38,0.01,0.1538461538461538
1728,62,34,11,2,4,37,4,0.0039,0.06,0.27,0.01,0.2142857142857142
1729,62,34,13,2,4,37,4,0.002,0.05,0.21,0.01,0.2272727272727273
1730,62,34,14,2,4,37,4,0.0017,0.04,0.16,0.0,0.25
1731,62,34,17,2,4,37,5,0.0009,0.02,0.03,0.0,0.6666666666666667
1732,62,34,20,2,4,37,5,0.0011,0.02,0.02,0.0,1.0
1733,62,34,23,2,4,37,5,0.0006,0.01,0.01,0.0,1.0
1734,62,34,3,2,7,37,3,0.56,0.04,0.56,0.02,0.0689655172413793
1735,62,34,6,2,7,37,4,0.43,0.07,0.43,0.01,0.1590909090909091
1736,62,34,9,2,7,37,4,0.38,0.06,0.38,0.01,0.1538461538461538
1737,62,34,11,2,7,37,4,0.27,0.06,0.27,0.01,0.2142857142857142
1738,62,34,13,2,7,37,4,0.21,0.05,0.21,0.01,0.2272727272727273
1739,62,34,14,2,7,37,4,0.16,0.04,0.16,0.0,0.25
1740,62,34,17,2,7,37,5,0.03,0.02,0.03,0.0,0.6666666666666667
1741,62,34,20,2,7,37,5,0.02,0.02,0.02,0.0,1.0
1742,62,34,23,2,7,37,5,0.01,0.01,0.01,0.0,1.0
1743,62,34,3,2,15,37,3,0.02,0.04,0.56,0.02,0.0689655172413793
1744,62,34,6,2,15,37,4,0.01,0.07,0.43,0.01,0.1590909090909091
1745,62,34,9,2,15,37,4,0.01,0.06,0.38,0.01,0.1538461538461538
1746,62,34,11,2,15,37,4,0.01,0.06,0.27,0.01,0.2142857142857142
1747,62,34,13,2,15,37,4,0.01,0.05,0.21,0.01,0.2272727272727273
1748,62,34,3,2,8,37,3,0.09,0.04,0.56,0.02,0.0689655172413793
1749,62,34,6,2,8,37,4,0.06,0.07,0.43,0.01,0.1590909090909091
1750,62,34,9,2,8,37,4,0.06,0.06,0.38,0.01,0.1538461538461538
1751,62,34,11,2,8,37,4,0.04,0.06,0.27,0.01,0.2142857142857142
1752,62,34,13,2,8,37,4,0.03,0.05,0.21,0.01,0.2272727272727273
1753,62,34,14,2,8,37,4,0.02,0.04,0.16,0.0,0.25
1754,62,34,3,2,6,37,3,0.16,0.04,0.56,0.02,0.0689655172413793
1755,62,34,6,2,6,37,4,0.05,0.07,0.43,0.01,0.1590909090909091
1756,62,34,9,2,6,37,4,0.04,0.06,0.38,0.01,0.1538461538461538
1757,62,34,11,2,6,37,4,0.03,0.06,0.27,0.01,0.2142857142857142
1758,62,34,13,2,6,37,4,0.02,0.05,0.21,0.01,0.2272727272727273
1759,62,34,14,2,6,37,4,0.02,0.04,0.16,0.0,0.25
1760,62,34,17,2,6,37,5,0.01,0.02,0.03,0.0,0.6666666666666667
1761,62,34,3,2,11,37,3,46.253,0.04,0.56,0.02,0.0689655172413793
1762,62,34,6,2,11,37,4,67.317,0.07,0.43,0.01,0.1590909090909091
1763,62,34,9,2,11,37,4,71.884,0.06,0.38,0.01,0.1538461538461538
1764,62,34,11,2,11,37,4,60.541,0.06,0.27,0.01,0.2142857142857142
1765,62,34,13,2,11,37,4,54.944,0.05,0.21,0.01,0.2272727272727273
1766,62,34,14,2,11,37,4,48.168,0.04,0.16,0.0,0.25
1767,62,34,17,2,11,37,5,25.483,0.02,0.03,0.0,0.6666666666666667
1768,62,34,20,2,11,37,5,19.444,0.02,0.02,0.0,1.0
1769,62,34,23,2,11,37,5,10.311,0.01,0.01,0.0,1.0
1770,63,35,7,2,17,24,2,0.38,0.38,18.4,0.65,0.0199475065616797
1771,63,35,16,2,17,24,1,0.38,0.38,86.08,2.92,0.0042696629213483
1772,63,35,23,2,17,24,1,0.17,0.17,46.0,2.65,0.0034943473792394
1773,63,35,7,2,4,24,2,0.3019,0.38,18.4,0.65,0.0199475065616797
1774,63,35,16,2,4,24,1,0.0863,0.38,86.08,2.92,0.0042696629213483
1775,63,35,23,2,4,24,1,0.0863,0.17,46.0,2.65,0.0034943473792394
1776,63,35,7,2,7,24,2,18.4,0.38,18.4,0.65,0.0199475065616797
1777,63,35,16,2,7,24,1,86.08,0.38,86.08,2.92,0.0042696629213483
1778,63,35,23,2,7,24,1,46.0,0.17,46.0,2.65,0.0034943473792394
1779,63,35,7,2,15,24,2,0.65,0.38,18.4,0.65,0.0199475065616797
1780,63,35,16,2,15,24,1,2.92,0.38,86.08,2.92,0.0042696629213483
1781,63,35,23,2,15,24,1,2.65,0.17,46.0,2.65,0.0034943473792394
1782,63,35,7,2,8,24,2,0.84,0.38,18.4,0.65,0.0199475065616797
1783,63,35,16,2,8,24,1,0.34,0.38,86.08,2.92,0.0042696629213483
1784,63,35,23,2,8,24,1,0.21,0.17,46.0,2.65,0.0034943473792394
1785,63,35,7,2,6,24,2,2.67,0.38,18.4,0.65,0.0199475065616797
1786,63,35,16,2,6,24,1,0.89,0.38,86.08,2.92,0.0042696629213483
1787,63,35,23,2,6,24,1,0.44,0.17,46.0,2.65,0.0034943473792394
1788,63,35,7,2,1,24,2,38.615,0.38,18.4,0.65,0.0199475065616797
1789,63,35,16,2,1,24,1,2.34,0.38,86.08,2.92,0.0042696629213483
1790,63,35,23,2,1,24,1,1.17,0.17,46.0,2.65,0.0034943473792394
1791,63,35,7,2,16,24,2,0.2805816,0.38,18.4,0.65,0.0199475065616797
1792,63,35,16,2,16,24,1,0.1689803999999999,0.38,86.08,2.92,0.0042696629213483
1793,63,35,23,2,16,24,1,0.1131803999999999,0.17,46.0,2.65,0.0034943473792394
1794,64,35,7,2,17,24,2,0.19,0.19,7.9,0.43,0.0228091236494597
1795,64,35,16,2,17,24,2,0.49,0.49,12.93,0.84,0.0355846042120551
1796,64,35,23,2,17,24,3,1.46,1.46,20.97,1.91,0.0638111888111888
1797,64,35,7,2,4,24,2,0.2324,0.19,7.9,0.43,0.0228091236494597
1798,64,35,16,2,4,24,2,0.1251,0.49,12.93,0.84,0.0355846042120551
1799,64,35,23,2,4,24,3,0.1251,1.46,20.97,1.91,0.0638111888111888
1800,64,35,7,2,7,24,2,7.9,0.19,7.9,0.43,0.0228091236494597
1801,64,35,16,2,7,24,2,12.93,0.49,12.93,0.84,0.0355846042120551
1802,64,35,23,2,7,24,3,20.97,1.46,20.97,1.91,0.0638111888111888
1803,64,35,7,2,15,24,2,0.43,0.19,7.9,0.43,0.0228091236494597
1804,64,35,16,2,15,24,2,0.84,0.49,12.93,0.84,0.0355846042120551
1805,64,35,23,2,15,24,3,1.91,1.46,20.97,1.91,0.0638111888111888
1806,64,35,7,2,8,24,2,0.28,0.19,7.9,0.43,0.0228091236494597
1807,64,35,16,2,8,24,2,0.24,0.49,12.93,0.84,0.0355846042120551
1808,64,35,23,2,8,24,3,0.17,1.46,20.97,1.91,0.0638111888111888
1809,64,35,7,2,6,24,2,1.8,0.19,7.9,0.43,0.0228091236494597
1810,64,35,16,2,6,24,2,1.29,0.49,12.93,0.84,0.0355846042120551
1811,64,35,23,2,6,24,3,1.1,1.46,20.97,1.91,0.0638111888111888
1812,64,35,7,2,1,24,2,35.615,0.19,7.9,0.43,0.0228091236494597
1813,64,35,16,2,1,24,2,18.166,0.49,12.93,0.84,0.0355846042120551
1814,64,35,23,2,1,24,3,5.259,1.46,20.97,1.91,0.0638111888111888
1815,64,35,7,2,16,24,2,0.262566,0.19,7.9,0.43,0.0228091236494597
1816,64,35,16,2,16,24,2,0.1148376,0.49,12.93,0.84,0.0355846042120551
1817,64,35,23,2,16,24,3,0.1626323999999999,1.46,20.97,1.91,0.0638111888111888
1818,65,35,7,2,17,24,2,0.34,0.34,6.33,1.48,0.0435339308578745
1819,65,35,16,2,17,24,3,0.9,0.9,14.56,2.05,0.0541842263696568
1820,65,35,23,2,17,24,3,1.39,1.39,24.06,3.2,0.0509904622157006
1821,65,35,7,2,4,24,2,0.4156,0.34,6.33,1.48,0.0435339308578745
1822,65,35,16,2,4,24,3,0.3325,0.9,14.56,2.05,0.0541842263696568
1823,65,35,23,2,4,24,3,0.1385,1.39,24.06,3.2,0.0509904622157006
1824,65,35,7,2,7,24,2,6.33,0.34,6.33,1.48,0.0435339308578745
1825,65,35,16,2,7,24,3,14.56,0.9,14.56,2.05,0.0541842263696568
1826,65,35,23,2,7,24,3,24.06,1.39,24.06,3.2,0.0509904622157006
1827,65,35,7,2,15,24,2,1.48,0.34,6.33,1.48,0.0435339308578745
1828,65,35,16,2,15,24,3,2.05,0.9,14.56,2.05,0.0541842263696568
1829,65,35,23,2,15,24,3,3.2,1.39,24.06,3.2,0.0509904622157006
1830,65,35,7,2,8,24,2,0.68,0.34,6.33,1.48,0.0435339308578745
1831,65,35,16,2,8,24,3,0.38,0.9,14.56,2.05,0.0541842263696568
1832,65,35,23,2,8,24,3,0.16,1.39,24.06,3.2,0.0509904622157006
1833,65,35,7,2,6,24,2,2.23,0.34,6.33,1.48,0.0435339308578745
1834,65,35,16,2,6,24,3,1.88,0.9,14.56,2.05,0.0541842263696568
1835,65,35,23,2,6,24,3,1.77,1.39,24.06,3.2,0.0509904622157006
1836,65,35,7,2,1,24,2,7.649,0.34,6.33,1.48,0.0435339308578745
1837,65,35,16,2,1,24,3,0.956,0.9,14.56,2.05,0.0541842263696568
1838,65,35,23,2,1,24,3,0.478,1.39,24.06,3.2,0.0509904622157006
1839,65,35,7,2,16,24,2,0.1450788,0.34,6.33,1.48,0.0435339308578745
1840,65,35,16,2,16,24,3,0.0981576,0.9,14.56,2.05,0.0541842263696568
1841,65,35,23,2,16,24,3,0.1216188,1.39,24.06,3.2,0.0509904622157006
1842,66,35,7,2,17,24,2,0.35,0.35,6.73,1.5,0.0425273390036451
1843,66,35,16,2,17,24,3,0.91,0.91,14.29,2.05,0.0556915544675642
1844,66,35,23,2,17,24,3,1.38,1.38,24.38,3.21,0.0500181225081551
1845,66,35,7,2,4,24,2,0.3863,0.35,6.73,1.5,0.0425273390036451
1846,66,35,16,2,4,24,3,0.3035,0.91,14.29,2.05,0.0556915544675642
1847,66,35,23,2,4,24,3,0.138,1.38,24.38,3.21,0.0500181225081551
1848,66,35,7,2,7,24,2,6.73,0.35,6.73,1.5,0.0425273390036451
1849,66,35,16,2,7,24,3,14.29,0.91,14.29,2.05,0.0556915544675642
1850,66,35,23,2,7,24,3,24.38,1.38,24.38,3.21,0.0500181225081551
1851,66,35,7,2,15,24,2,1.5,0.35,6.73,1.5,0.0425273390036451
1852,66,35,16,2,15,24,3,2.05,0.91,14.29,2.05,0.0556915544675642
1853,66,35,23,2,15,24,3,3.21,1.38,24.38,3.21,0.0500181225081551
1854,66,35,7,2,8,24,2,0.7,0.35,6.73,1.5,0.0425273390036451
1855,66,35,16,2,8,24,3,0.38,0.91,14.29,2.05,0.0556915544675642
1856,66,35,23,2,8,24,3,0.19,1.38,24.38,3.21,0.0500181225081551
1857,66,35,7,2,6,24,2,2.22,0.35,6.73,1.5,0.0425273390036451
